CatID,Date,Water(ml),Food(g),Urination,Defecation,Vomiting,Diarrhea,Weight(kg)
pancreatitis_cat_12,2025-09-27,90.0,37.7,2,1,3,0,2.5
pancreatitis_cat_12,2025-09-28,135.1,46.9,1,0,1,2,2.45
pancreatitis_cat_12,2025-09-29,121.5,36.2,3,1,2,1,2.4
pancreatitis_cat_12,2025-09-30,58.8,45.8,3,0,2,2,2.3
pancreatitis_cat_13,2025-09-01,114.8,20.3,2,1,0,1,4.45
pancreatitis_cat_13,2025-09-02,128.0,54.3,1,0,1,2,4.35
pancreatitis_cat_13,2025-09-03,109.6,47.0,3,0,1,0,4.3
pancreatitis_cat_13,2025-09-04,61.8,31.8,1,1,0,1,4.2
pancreatitis_cat_13,2025-09-05,141.5,23.7,3,1,3,2,4.15
pancreatitis_cat_13,2025-09-06,88.3,34.0,1,1,3,2,4.05
pancreatitis_cat_13,2025-09-07,56.4,36.7,1,1,2,1,3.95
pancreatitis_cat_13,2025-09-08,145.4,31.0,3,1,1,2,3.9
pancreatitis_cat_13,2025-09-09,142.0,32.4,2,1,2,1,3.8
pancreatitis_cat_13,2025-09-10,91.5,20.3,1,1,3,1,3.7
pancreatitis_cat_13,2025-09-11,91.4,58.4,1,1,0,0,3.6
pancreatitis_cat_13,2025-09-12,83.9,47.2,1,0,3,2,3.55
pancreatitis_cat_13,2025-09-13,144.4,20.4,2,0,2,1,3.5
pancreatitis_cat_13,2025-09-14,134.1,36.4,3,0,0,2,3.4
pancreatitis_cat_13,2025-09-15,85.4,45.8,2,0,1,2,3.35
pancreatitis_cat_13,2025-09-16,128.2,26.0,1,1,1,2,3.25
pancreatitis_cat_13,2025-09-17,69.4,43.0,3,1,0,2,3.15
pancreatitis_cat_13,2025-09-18,142.5,31.8,2,0,3,0,3.05
pancreatitis_cat_13,2025-09-19,55.6,49.4,1,1,3,0,2.95
pancreatitis_cat_13,2025-09-20,138.5,44.2,1,1,3,2,2.9
pancreatitis_cat_13,2025-09-21,51.4,33.0,2,0,2,1,2.8
pancreatitis_cat_13,2025-09-22,79.8,58.2,1,0,3,2,2.75
pancreatitis_cat_13,2025-09-23,139.2,42.3,2,1,1,1,2.65
pancreatitis_cat_13,2025-09-24,97.6,51.7,3,0,0,0,2.6
pancreatitis_cat_13,2025-09-25,86.3,55.3,3,0,1,2,2.55
pancreatitis_cat_13,2025-09-26,146.7,55.1,1,0,2,2,2.5
pancreatitis_cat_13,2025-09-27,73.1,48.8,1,0,1,0,2.4
pancreatitis_cat_13,2025-09-28,84.8,52.5,2,1,1,2,2.3
pancreatitis_cat_13,2025-09-29,141.0,33.4,2,1,1,0,2.25
pancreatitis_cat_13,2025-09-30,108.0,21.7,2,0,3,1,2.2
pancreatitis_cat_14,2025-09-01,109.6,48.9,3,0,2,1,4.4
pancreatitis_cat_14,2025-09-02,84.6,42.4,3,1,3,1,4.3
pancreatitis_cat_14,2025-09-03,71.9,44.3,3,1,1,2,4.25
pancreatitis_cat_14,2025-09-04,133.0,48.8,1,1,3,0,4.2
pancreatitis_cat_14,2025-09-05,114.1,25.9,3,1,2,2,4.1
pancreatitis_cat_14,2025-09-06,119.8,25.7,2,1,2,2,4.0
pancreatitis_cat_14,2025-09-07,68.9,59.9,1,1,1,2,3.9
pancreatitis_cat_14,2025-09-08,127.5,55.4,3,1,3,0,3.85
pancreatitis_cat_14,2025-09-09,143.8,22.5,2,0,3,1,3.75
pancreatitis_cat_14,2025-09-10,147.6,23.4,2,1,2,2,3.7
pancreatitis_cat_14,2025-09-11,80.9,21.7,1,1,1,2,3.6
pancreatitis_cat_14,2025-09-12,98.2,55.3,2,0,2,2,3.55
pancreatitis_cat_14,2025-09-13,64.3,23.8,1,0,0,1,3.5
pancreatitis_cat_14,2025-09-14,124.6,57.7,2,1,3,0,3.45
pancreatitis_cat_14,2025-09-15,123.3,38.1,3,1,2,0,3.35
pancreatitis_cat_14,2025-09-16,81.4,45.0,2,0,2,0,3.3
pancreatitis_cat_14,2025-09-17,107.1,54.8,1,1,3,1,3.25
pancreatitis_cat_14,2025-09-18,85.7,46.7,2,0,2,2,3.15
pancreatitis_cat_14,2025-09-19,112.7,21.5,3,0,2,2,3.1
pancreatitis_cat_14,2025-09-20,144.0,58.3,1,0,1,0,3.0
pancreatitis_cat_14,2025-09-21,121.1,50.7,2,0,3,1,2.9
pancreatitis_cat_14,2025-09-22,55.4,22.1,2,1,0,1,2.85
pancreatitis_cat_14,2025-09-23,95.1,39.8,3,0,0,0,2.75
pancreatitis_cat_14,2025-09-24,118.3,48.7,3,0,2,0,2.7
pancreatitis_cat_14,2025-09-25,65.6,25.4,1,1,1,0,2.65
pancreatitis_cat_14,2025-09-26,65.4,31.6,1,1,2,0,2.55
pancreatitis_cat_14,2025-09-27,89.7,29.5,2,1,0,2,2.5
pancreatitis_cat_14,2025-09-28,123.7,50.1,1,0,3,1,2.45
pancreatitis_cat_14,2025-09-29,62.8,39.0,3,0,2,1,2.4
pancreatitis_cat_14,2025-09-30,125.1,23.8,2,0,1,2,2.35
pancreatitis_cat_15,2025-09-01,148.8,39.3,1,1,2,0,4.45
pancreatitis_cat_15,2025-09-02,78.9,25.7,3,0,2,2,4.35
pancreatitis_cat_15,2025-09-03,124.9,50.4,1,1,2,1,4.25
pancreatitis_cat_15,2025-09-04,118.9,22.1,1,0,2,0,4.2
pancreatitis_cat_15,2025-09-05,70.7,53.9,1,1,2,2,4.1
pancreatitis_cat_15,2025-09-06,66.5,31.1,2,0,1,1,4.0
pancreatitis_cat_15,2025-09-07,97.9,36.0,3,0,2,1,3.9
pancreatitis_cat_15,2025-09-08,132.0,58.6,3,1,1,1,3.8
pancreatitis_cat_15,2025-09-09,123.4,25.4,3,0,0,2,3.7
pancreatitis_cat_15,2025-09-10,98.6,43.1,1,1,2,0,3.65
pancreatitis_cat_15,2025-09-11,107.9,21.3,1,1,2,2,3.55
pancreatitis_cat_15,2025-09-12,77.9,47.6,3,1,1,1,3.45
pancreatitis_cat_15,2025-09-13,146.6,51.5,3,0,0,1,3.35
pancreatitis_cat_15,2025-09-14,54.8,46.9,1,0,0,0,3.25
pancreatitis_cat_15,2025-09-15,64.4,47.7,1,0,0,2,3.2
pancreatitis_cat_15,2025-09-16,92.1,25.8,2,1,2,1,3.1
pancreatitis_cat_15,2025-09-17,95.6,22.7,1,1,0,0,3.0
pancreatitis_cat_15,2025-09-18,108.2,28.7,3,0,1,0,2.9
pancreatitis_cat_15,2025-09-19,83.9,23.5,3,0,3,0,2.85
pancreatitis_cat_15,2025-09-20,66.2,33.3,1,0,3,0,2.75
pancreatitis_cat_15,2025-09-21,102.4,47.7,1,0,1,1,2.7
pancreatitis_cat_15,2025-09-22,124.1,36.0,2,1,1,2,2.65
pancreatitis_cat_15,2025-09-23,87.8,21.1,3,0,1,0,2.55
pancreatitis_cat_15,2025-09-24,53.6,48.6,3,0,1,2,2.45
pancreatitis_cat_15,2025-09-25,101.1,51.3,3,0,2,0,2.4
pancreatitis_cat_15,2025-09-26,52.9,24.1,3,1,2,0,2.3
pancreatitis_cat_15,2025-09-27,117.6,48.1,1,1,3,2,2.25
pancreatitis_cat_15,2025-09-28,148.4,47.2,2,1,1,2,2.2
pancreatitis_cat_15,2025-09-29,125.9,57.2,2,0,2,1,2.1
pancreatitis_cat_15,2025-09-30,126.2,20.1,1,0,3,2,2.05
pancreatitis_cat_16,2025-09-01,105.1,23.7,1,0,3,1,4.4
pancreatitis_cat_16,2025-09-02,122.2,26.3,1,0,0,1,4.3
pancreatitis_cat_16,2025-09-03,138.6,53.9,1,0,2,2,4.2
pancreatitis_cat_16,2025-09-04,52.1,41.7,2,1,0,1,4.15
pancreatitis_cat_16,2025-09-05,120.5,20.6,3,1,1,2,4.1
pancreatitis_cat_16,2025-09-06,135.3,49.6,1,1,3,2,4.05
pancreatitis_cat_16,2025-09-07,146.0,28.9,1,1,2,1,3.95
pancreatitis_cat_16,2025-09-08,102.8,46.5,1,1,3,0,3.85
pancreatitis_cat_16,2025-09-09,130.8,51.3,1,1,2,2,3.8
pancreatitis_cat_16,2025-09-10,136.6,27.7,1,0,3,1,3.7
pancreatitis_cat_16,2025-09-11,115.5,23.4,2,1,3,1,3.65
pancreatitis_cat_16,2025-09-12,124.0,36.6,3,0,0,2,3.55
pancreatitis_cat_16,2025-09-13,110.5,20.4,3,0,3,1,3.45
pancreatitis_cat_16,2025-09-14,88.9,44.1,3,1,3,0,3.35
pancreatitis_cat_16,2025-09-15,125.5,30.1,3,1,0,2,3.3
pancreatitis_cat_16,2025-09-16,102.8,36.4,3,1,1,2,3.25
pancreatitis_cat_16,2025-09-17,80.3,27.2,3,0,3,1,3.2
pancreatitis_cat_16,2025-09-18,144.1,50.5,2,1,3,2,3.1
pancreatitis_cat_16,2025-09-19,142.9,45.9,3,0,2,1,3.0
pancreatitis_cat_16,2025-09-20,60.9,55.9,1,0,3,2,2.95
pancreatitis_cat_16,2025-09-21,108.5,28.7,2,1,3,1,2.9
pancreatitis_cat_16,2025-09-22,113.6,38.9,2,1,2,1,2.8
pancreatitis_cat_16,2025-09-23,91.5,58.6,1,0,2,1,2.75
pancreatitis_cat_16,2025-09-24,78.6,46.7,2,1,2,1,2.65
pancreatitis_cat_16,2025-09-25,95.5,23.7,1,1,2,0,2.55
pancreatitis_cat_16,2025-09-26,104.1,59.1,1,1,1,1,2.45
pancreatitis_cat_16,2025-09-27,82.9,42.2,1,0,3,0,2.35
pancreatitis_cat_16,2025-09-28,89.2,26.3,1,1,3,2,2.25
pancreatitis_cat_16,2025-09-29,98.6,58.5,2,0,3,2,2.2
pancreatitis_cat_16,2025-09-30,57.0,27.3,3,1,2,1,2.15
pancreatitis_cat_17,2025-09-01,132.8,33.7,2,1,1,1,4.4
pancreatitis_cat_17,2025-09-02,135.4,41.6,2,1,3,0,4.35
pancreatitis_cat_17,2025-09-03,136.9,49.3,3,0,1,0,4.25
pancreatitis_cat_17,2025-09-04,66.7,24.9,3,1,3,0,4.2
pancreatitis_cat_17,2025-09-05,76.5,58.1,2,1,0,2,4.1
pancreatitis_cat_17,2025-09-06,68.0,28.0,3,0,2,2,4.05
pancreatitis_cat_17,2025-09-07,137.9,53.5,2,0,2,2,3.95
pancreatitis_cat_17,2025-09-08,115.0,25.9,1,0,1,1,3.9
pancreatitis_cat_17,2025-09-09,68.8,52.8,3,1,1,2,3.85
pancreatitis_cat_17,2025-09-10,69.2,48.4,1,1,3,1,3.75
pancreatitis_cat_17,2025-09-11,99.9,29.2,3,0,0,0,3.65
pancreatitis_cat_17,2025-09-12,63.1,38.6,1,0,0,0,3.6
pancreatitis_cat_17,2025-09-13,71.7,27.9,1,1,3,0,3.55
pancreatitis_cat_17,2025-09-14,91.0,49.9,2,1,2,2,3.45
pancreatitis_cat_17,2025-09-15,72.6,55.7,2,0,1,0,3.4
pancreatitis_cat_17,2025-09-16,67.0,33.9,1,1,3,2,3.35
pancreatitis_cat_17,2025-09-17,126.2,53.5,2,1,0,1,3.25
pancreatitis_cat_17,2025-09-18,135.9,36.2,3,1,1,2,3.2
pancreatitis_cat_17,2025-09-19,90.8,51.9,3,1,0,0,3.1
pancreatitis_cat_17,2025-09-20,98.1,57.0,2,1,1,0,3.05
pancreatitis_cat_17,2025-09-21,140.3,35.1,2,1,0,0,2.95
pancreatitis_cat_17,2025-09-22,58.5,32.5,2,0,3,1,2.85
pancreatitis_cat_17,2025-09-23,70.8,26.4,1,0,0,1,2.8
pancreatitis_cat_17,2025-09-24,113.1,38.3,3,1,2,2,2.7
pancreatitis_cat_17,2025-09-25,115.5,55.7,2,0,2,0,2.65
pancreatitis_cat_17,2025-09-26,61.1,31.6,3,1,3,0,2.55
pancreatitis_cat_17,2025-09-27,79.0,55.1,3,0,0,0,2.45
pancreatitis_cat_17,2025-09-28,79.5,31.2,1,0,3,1,2.4
pancreatitis_cat_17,2025-09-29,136.0,20.3,2,0,0,0,2.3
pancreatitis_cat_17,2025-09-30,127.9,36.9,1,1,0,0,2.2
pancreatitis_cat_18,2025-09-01,70.2,24.5,2,0,0,2,4.4
pancreatitis_cat_18,2025-09-02,141.2,38.2,2,0,0,2,4.3
pancreatitis_cat_18,2025-09-03,106.0,31.8,1,1,3,1,4.2
pancreatitis_cat_18,2025-09-04,62.3,37.6,2,1,0,2,4.15
pancreatitis_cat_18,2025-09-05,98.3,58.7,3,1,1,0,4.1
pancreatitis_cat_18,2025-09-06,107.2,45.6,3,1,2,1,4.05
pancreatitis_cat_18,2025-09-07,133.9,44.6,2,1,3,1,3.95
pancreatitis_cat_18,2025-09-08,53.4,58.4,3,0,1,2,3.9
pancreatitis_cat_18,2025-09-09,66.9,59.1,3,0,2,0,3.8
pancreatitis_cat_18,2025-09-10,67.5,56.6,3,1,2,0,3.7
pancreatitis_cat_18,2025-09-11,130.1,20.8,2,1,0,2,3.6
pancreatitis_cat_18,2025-09-12,106.4,30.7,3,1,0,1,3.55
pancreatitis_cat_18,2025-09-13,73.9,29.4,3,1,2,2,3.45
pancreatitis_cat_18,2025-09-14,100.9,40.6,2,0,3,0,3.4
pancreatitis_cat_18,2025-09-15,99.4,32.6,3,0,3,1,3.3
pancreatitis_cat_18,2025-09-16,91.6,21.5,3,1,2,2,3.2
pancreatitis_cat_18,2025-09-17,136.3,32.8,1,0,3,0,3.15
pancreatitis_cat_18,2025-09-18,77.5,29.6,2,1,3,1,3.05
pancreatitis_cat_18,2025-09-19,98.7,53.1,3,0,3,2,3.0
pancreatitis_cat_18,2025-09-20,97.6,49.1,3,0,0,0,2.95
pancreatitis_cat_18,2025-09-21,53.2,23.9,2,1,2,2,2.85
pancreatitis_cat_18,2025-09-22,60.8,34.1,3,1,1,1,2.8
pancreatitis_cat_18,2025-09-23,58.1,58.2,3,1,3,2,2.7
pancreatitis_cat_18,2025-09-24,148.5,46.5,2,0,3,2,2.65
pancreatitis_cat_18,2025-09-25,118.4,55.9,3,0,2,1,2.55
pancreatitis_cat_18,2025-09-26,134.1,23.8,2,0,1,1,2.5
pancreatitis_cat_18,2025-09-27,103.8,42.3,2,0,3,0,2.4
pancreatitis_cat_18,2025-09-28,106.6,32.0,2,0,3,1,2.35
pancreatitis_cat_18,2025-09-29,64.6,28.1,3,0,1,0,2.25
pancreatitis_cat_18,2025-09-30,111.0,29.7,3,0,0,1,2.2
pancreatitis_cat_19,2025-09-01,122.9,48.5,1,0,2,1,4.45
pancreatitis_cat_19,2025-09-02,97.8,27.6,1,1,0,0,4.4
pancreatitis_cat_19,2025-09-03,87.4,49.2,3,0,2,0,4.3
pancreatitis_cat_19,2025-09-04,88.8,21.4,2,1,3,1,4.2
pancreatitis_cat_19,2025-09-05,129.5,44.0,3,1,1,2,4.15
pancreatitis_cat_19,2025-09-06,108.1,20.9,1,0,0,2,4.1
pancreatitis_cat_19,2025-09-07,54.1,50.1,1,0,3,2,4.0
pancreatitis_cat_19,2025-09-08,70.3,37.8,2,0,2,1,3.9
pancreatitis_cat_19,2025-09-09,131.3,35.6,1,0,0,2,3.8
pancreatitis_cat_19,2025-09-10,80.4,24.1,1,1,1,1,3.7
pancreatitis_cat_19,2025-09-11,58.7,23.3,3,0,1,1,3.6
pancreatitis_cat_19,2025-09-12,86.0,49.4,2,0,3,2,3.5
pancreatitis_cat_19,2025-09-13,113.8,48.8,1,0,3,2,3.4
pancreatitis_cat_19,2025-09-14,74.6,43.1,2,0,2,1,3.35
pancreatitis_cat_19,2025-09-15,141.5,40.6,1,1,2,1,3.25
pancreatitis_cat_19,2025-09-16,136.8,51.3,2,0,3,0,3.2
pancreatitis_cat_19,2025-09-17,68.8,31.7,1,1,2,2,3.15
pancreatitis_cat_19,2025-09-18,77.5,22.2,3,1,2,1,3.05
pancreatitis_cat_19,2025-09-19,95.2,57.6,2,1,1,1,3.0
pancreatitis_cat_19,2025-09-20,106.0,45.7,3,1,0,1,2.9
pancreatitis_cat_19,2025-09-21,78.8,55.6,1,1,0,0,2.8
pancreatitis_cat_19,2025-09-22,116.9,39.0,3,0,0,0,2.75
pancreatitis_cat_19,2025-09-23,65.9,48.1,3,1,0,1,2.65
pancreatitis_cat_19,2025-09-24,137.6,32.4,3,0,2,0,2.6
pancreatitis_cat_19,2025-09-25,101.6,47.9,1,0,0,1,2.55
pancreatitis_cat_19,2025-09-26,144.5,45.8,2,1,3,0,2.5
pancreatitis_cat_19,2025-09-27,77.7,39.1,3,0,2,2,2.4
pancreatitis_cat_19,2025-09-28,85.0,54.8,2,1,3,0,2.3
pancreatitis_cat_19,2025-09-29,104.4,45.7,1,1,0,2,2.2
pancreatitis_cat_19,2025-09-30,133.5,58.6,3,0,1,2,2.15
pancreatitis_cat_20,2025-09-01,146.0,45.8,2,1,1,0,4.4
pancreatitis_cat_20,2025-09-02,75.4,28.9,1,0,3,0,4.35
pancreatitis_cat_20,2025-09-03,113.0,28.2,2,0,3,0,4.3
pancreatitis_cat_20,2025-09-04,120.0,34.1,3,1,1,2,4.2
pancreatitis_cat_20,2025-09-05,125.1,48.4,1,1,3,0,4.15
pancreatitis_cat_20,2025-09-06,73.0,20.3,3,0,3,0,4.1
pancreatitis_cat_20,2025-09-07,53.4,52.7,2,0,0,2,4.05
pancreatitis_cat_20,2025-09-08,116.0,51.7,3,1,1,1,3.95
pancreatitis_cat_20,2025-09-09,67.6,44.5,3,1,3,2,3.85
pancreatitis_cat_20,2025-09-10,145.5,45.1,1,1,0,2,3.75
pancreatitis_cat_20,2025-09-11,114.3,48.0,3,1,0,1,3.65
pancreatitis_cat_20,2025-09-12,77.1,29.6,3,1,3,1,3.6
pancreatitis_cat_20,2025-09-13,68.7,43.5,1,1,1,0,3.55
pancreatitis_cat_20,2025-09-14,134.9,27.4,1,0,0,0,3.45
pancreatitis_cat_20,2025-09-15,64.5,43.6,1,1,1,2,3.35
pancreatitis_cat_20,2025-09-16,137.3,31.6,3,0,3,2,3.25
pancreatitis_cat_20,2025-09-17,145.6,44.6,3,1,0,0,3.2
pancreatitis_cat_20,2025-09-18,56.5,21.3,3,1,0,2,3.15
pancreatitis_cat_20,2025-09-19,83.6,39.0,3,0,2,0,3.1
pancreatitis_cat_20,2025-09-20,115.6,24.8,1,1,2,2,3.0
pancreatitis_cat_20,2025-09-21,128.0,27.8,1,1,1,1,2.9
pancreatitis_cat_20,2025-09-22,53.6,29.5,2,0,3,2,2.8
pancreatitis_cat_20,2025-09-23,148.8,58.0,3,0,0,0,2.75
pancreatitis_cat_20,2025-09-24,116.1,50.7,3,1,3,0,2.7
pancreatitis_cat_20,2025-09-25,127.6,35.9,3,0,2,2,2.6
pancreatitis_cat_20,2025-09-26,97.4,21.2,3,1,3,0,2.55
pancreatitis_cat_20,2025-09-27,102.3,50.7,2,0,0,0,2.45
pancreatitis_cat_20,2025-09-28,90.6,28.0,1,1,0,0,2.4
pancreatitis_cat_20,2025-09-29,56.9,41.2,2,0,1,1,2.35
pancreatitis_cat_20,2025-09-30,138.9,46.2,1,1,1,2,2.25
