CatID,Date,Water(ml),Food(g),Urination,Defecation,Vomiting,Diarrhea,Weight(kg)
normal_cat_14,2025-09-08,186.3,68.9,4,1,0,1,4.85
normal_cat_14,2025-09-09,246.3,109.4,2,1,0,0,4.95
normal_cat_14,2025-09-10,267.9,77.9,4,3,0,0,4.9
normal_cat_14,2025-09-11,198.7,99.2,3,1,0,0,4.85
normal_cat_14,2025-09-12,101.2,97.4,2,2,0,0,4.8
normal_cat_14,2025-09-13,146.7,68.4,4,1,0,0,4.9
normal_cat_14,2025-09-14,107.4,149.3,2,1,0,0,4.85
normal_cat_14,2025-09-15,213.0,118.9,5,3,0,0,4.95
normal_cat_14,2025-09-16,166.2,63.4,4,2,0,0,5.05
normal_cat_14,2025-09-17,143.7,127.3,3,3,0,0,5.15
normal_cat_14,2025-09-18,122.4,134.1,3,2,0,0,5.1
normal_cat_14,2025-09-19,290.8,102.2,4,3,0,1,5.05
normal_cat_14,2025-09-20,188.8,96.1,2,3,0,0,5.0
normal_cat_14,2025-09-21,293.4,131.7,4,3,1,0,4.95
normal_cat_14,2025-09-22,166.4,139.2,3,3,0,1,5.05
normal_cat_14,2025-09-23,172.6,105.1,5,3,1,0,5.0
normal_cat_14,2025-09-24,129.7,115.7,4,2,0,0,5.1
normal_cat_14,2025-09-25,175.9,62.3,5,1,0,0,5.05
normal_cat_14,2025-09-26,202.1,122.4,5,2,0,0,5.15
normal_cat_14,2025-09-27,163.5,74.7,5,2,0,0,5.1
normal_cat_14,2025-09-28,253.4,145.9,2,3,0,0,5.2
normal_cat_14,2025-09-29,163.1,94.5,3,2,0,0,5.3
normal_cat_14,2025-09-30,178.5,130.6,3,2,0,0,5.4
normal_cat_15,2025-09-01,157.9,76.9,3,3,0,0,4.45
normal_cat_15,2025-09-02,218.8,77.1,2,1,0,0,4.4
normal_cat_15,2025-09-03,176.4,112.2,4,1,0,0,4.35
normal_cat_15,2025-09-04,134.6,137.0,5,3,0,0,4.45
normal_cat_15,2025-09-05,243.7,63.5,4,2,0,0,4.55
normal_cat_15,2025-09-06,235.4,113.7,4,2,0,0,4.5
normal_cat_15,2025-09-07,245.6,72.9,3,2,1,0,4.6
normal_cat_15,2025-09-08,160.0,78.0,5,3,0,0,4.55
normal_cat_15,2025-09-09,170.7,130.3,4,3,0,0,4.65
normal_cat_15,2025-09-10,148.3,147.8,4,2,0,0,4.6
normal_cat_15,2025-09-11,138.3,112.0,5,2,0,0,4.7
normal_cat_15,2025-09-12,118.0,113.8,2,1,0,0,4.8
normal_cat_15,2025-09-13,222.6,117.8,4,2,1,1,4.75
normal_cat_15,2025-09-14,291.4,141.8,4,2,0,0,4.7
normal_cat_15,2025-09-15,262.1,132.3,2,2,0,0,4.65
normal_cat_15,2025-09-16,147.7,91.9,3,3,0,0,4.75
normal_cat_15,2025-09-17,250.8,78.8,5,1,1,0,4.85
normal_cat_15,2025-09-18,206.1,67.5,3,2,0,0,4.95
normal_cat_15,2025-09-19,180.0,144.0,2,1,0,0,5.05
normal_cat_15,2025-09-20,204.3,142.3,5,3,0,0,5.15
normal_cat_15,2025-09-21,189.1,61.0,3,1,0,0,5.25
normal_cat_15,2025-09-22,166.7,121.7,5,1,0,0,5.2
normal_cat_15,2025-09-23,193.7,149.1,5,1,0,0,5.3
normal_cat_15,2025-09-24,230.7,114.2,5,1,0,0,5.4
normal_cat_15,2025-09-25,209.3,71.3,4,2,0,0,5.35
normal_cat_15,2025-09-26,280.7,96.5,4,1,0,0,5.3
normal_cat_15,2025-09-27,297.9,100.2,2,2,0,0,5.4
normal_cat_15,2025-09-28,252.8,79.8,4,2,0,0,5.35
normal_cat_15,2025-09-29,136.7,84.1,4,3,0,1,5.3
normal_cat_15,2025-09-30,127.2,93.8,4,2,0,0,5.4
normal_cat_16,2025-09-01,116.6,67.4,5,3,0,0,4.45
normal_cat_16,2025-09-02,279.3,62.1,5,1,0,0,4.55
normal_cat_16,2025-09-03,100.7,67.1,2,1,0,0,4.5
normal_cat_16,2025-09-04,131.8,93.3,3,1,0,0,4.45
normal_cat_16,2025-09-05,218.2,101.4,4,1,0,0,4.55
normal_cat_16,2025-09-06,287.8,125.7,2,1,0,0,4.5
normal_cat_16,2025-09-07,107.0,92.6,4,1,0,0,4.45
normal_cat_16,2025-09-08,299.0,82.7,2,1,0,0,4.4
normal_cat_16,2025-09-09,175.9,83.7,5,1,0,0,4.5
normal_cat_16,2025-09-10,108.4,69.3,5,3,0,0,4.6
normal_cat_16,2025-09-11,180.9,71.7,2,3,0,0,4.55
normal_cat_16,2025-09-12,220.4,135.7,4,2,0,0,4.5
normal_cat_16,2025-09-13,150.5,66.9,4,2,0,0,4.6
normal_cat_16,2025-09-14,210.3,105.1,4,2,0,0,4.55
normal_cat_16,2025-09-15,166.8,109.5,4,1,0,0,4.65
normal_cat_16,2025-09-16,266.2,118.9,5,2,0,1,4.6
normal_cat_16,2025-09-17,179.0,145.3,2,3,0,0,4.55
normal_cat_16,2025-09-18,185.5,107.9,4,3,0,0,4.65
normal_cat_16,2025-09-19,143.7,140.1,2,1,0,0,4.75
normal_cat_16,2025-09-20,122.5,84.8,4,1,0,0,4.85
normal_cat_16,2025-09-21,178.0,128.6,2,2,0,0,4.95
normal_cat_16,2025-09-22,259.3,98.2,4,1,0,0,4.9
normal_cat_16,2025-09-23,267.8,105.9,3,2,0,0,4.85
normal_cat_16,2025-09-24,236.1,147.9,5,3,0,0,4.95
normal_cat_16,2025-09-25,165.9,95.6,3,3,0,1,4.9
normal_cat_16,2025-09-26,170.5,143.9,4,2,0,0,5.0
normal_cat_16,2025-09-27,247.4,66.5,2,2,1,0,4.95
normal_cat_16,2025-09-28,263.7,69.0,4,3,0,0,5.05
normal_cat_16,2025-09-29,220.2,65.5,5,1,0,0,5.0
normal_cat_16,2025-09-30,152.4,144.8,2,3,1,0,5.1
normal_cat_17,2025-09-01,278.6,121.8,3,2,0,0,4.45
normal_cat_17,2025-09-02,255.3,106.8,5,3,0,0,4.4
normal_cat_17,2025-09-03,125.0,75.8,5,3,0,0,4.5
normal_cat_17,2025-09-04,101.4,113.6,3,1,0,1,4.45
normal_cat_17,2025-09-05,207.2,100.1,5,3,0,0,4.4
normal_cat_17,2025-09-06,191.1,85.1,2,2,0,0,4.5
normal_cat_17,2025-09-07,252.5,89.5,3,2,0,0,4.6
normal_cat_17,2025-09-08,133.0,68.5,5,3,0,0,4.7
normal_cat_17,2025-09-09,225.6,108.7,2,2,1,0,4.65
normal_cat_17,2025-09-10,267.0,103.2,2,1,0,0,4.75
normal_cat_17,2025-09-11,262.8,141.0,4,3,0,0,4.7
normal_cat_17,2025-09-12,137.6,94.7,2,1,0,0,4.8
normal_cat_17,2025-09-13,155.5,125.7,3,3,0,0,4.75
normal_cat_17,2025-09-14,126.7,149.9,4,3,0,0,4.85
normal_cat_17,2025-09-15,188.6,148.2,2,3,0,1,4.8
normal_cat_17,2025-09-16,212.4,120.1,2,1,1,0,4.9
normal_cat_17,2025-09-17,295.9,95.7,4,1,1,0,5.0
normal_cat_17,2025-09-18,203.3,109.8,5,1,1,0,4.95
normal_cat_17,2025-09-19,159.2,117.0,5,1,0,1,4.9
normal_cat_17,2025-09-20,158.6,103.1,4,3,0,0,4.85
normal_cat_17,2025-09-21,209.8,139.1,2,1,0,0,4.8
normal_cat_17,2025-09-22,291.5,120.2,3,1,0,0,4.9
normal_cat_17,2025-09-23,275.1,145.8,5,1,0,0,4.85
normal_cat_17,2025-09-24,103.9,98.0,4,3,0,0,4.95
normal_cat_17,2025-09-25,145.5,102.4,2,2,1,1,4.9
normal_cat_17,2025-09-26,175.5,133.6,4,1,0,0,5.0
normal_cat_17,2025-09-27,223.1,140.6,5,3,0,0,4.95
normal_cat_17,2025-09-28,150.3,146.1,3,3,0,0,4.9
normal_cat_17,2025-09-29,132.8,116.0,2,1,0,1,5.0
normal_cat_17,2025-09-30,246.3,75.8,5,2,1,0,4.95
normal_cat_18,2025-09-01,292.9,85.3,2,3,0,0,4.6
normal_cat_18,2025-09-02,129.3,122.6,2,3,0,0,4.55
normal_cat_18,2025-09-03,232.0,133.8,4,3,0,1,4.5
normal_cat_18,2025-09-04,163.5,94.9,4,3,0,0,4.45
normal_cat_18,2025-09-05,282.7,148.4,4,3,0,0,4.55
normal_cat_18,2025-09-06,252.4,136.4,2,3,0,0,4.65
normal_cat_18,2025-09-07,102.1,122.7,4,2,0,0,4.75
normal_cat_18,2025-09-08,234.1,142.3,5,2,0,0,4.7
normal_cat_18,2025-09-09,228.0,141.3,2,2,0,0,4.8
normal_cat_18,2025-09-10,284.9,138.5,5,1,1,0,4.75
normal_cat_18,2025-09-11,135.9,61.7,4,1,0,0,4.85
normal_cat_18,2025-09-12,253.7,135.6,5,1,0,0,4.8
normal_cat_18,2025-09-13,217.8,76.5,2,3,0,0,4.9
normal_cat_18,2025-09-14,242.6,64.4,4,3,0,0,4.85
normal_cat_18,2025-09-15,110.5,124.7,3,2,0,0,4.8
normal_cat_18,2025-09-16,260.8,67.1,2,1,0,0,4.75
normal_cat_18,2025-09-17,194.6,64.0,5,3,0,0,4.85
normal_cat_18,2025-09-18,289.9,138.3,3,2,1,0,4.95
normal_cat_18,2025-09-19,248.6,114.3,4,3,0,1,4.9
normal_cat_18,2025-09-20,122.9,121.9,5,3,0,0,5.0
normal_cat_18,2025-09-21,114.4,88.5,2,1,0,1,5.1
normal_cat_18,2025-09-22,201.0,123.5,4,1,0,0,5.05
normal_cat_18,2025-09-23,253.4,76.7,3,2,0,1,5.15
normal_cat_18,2025-09-24,153.2,116.8,2,1,0,0,5.1
normal_cat_18,2025-09-25,173.8,104.8,5,3,0,0,5.05
normal_cat_18,2025-09-26,155.6,127.7,5,1,0,0,5.15
normal_cat_18,2025-09-27,204.8,61.7,4,3,0,0,5.1
normal_cat_18,2025-09-28,232.0,91.1,5,3,0,0,5.2
normal_cat_18,2025-09-29,185.9,96.8,4,3,0,0,5.15
normal_cat_18,2025-09-30,232.7,109.6,5,3,0,0,5.1
normal_cat_19,2025-09-01,134.2,146.3,5,2,0,0,4.45
normal_cat_19,2025-09-02,129.8,103.6,4,2,0,0,4.55
normal_cat_19,2025-09-03,172.7,84.2,3,1,0,0,4.5
normal_cat_19,2025-09-04,177.8,122.4,2,3,0,0,4.6
normal_cat_19,2025-09-05,136.3,102.8,4,1,0,1,4.55
normal_cat_19,2025-09-06,149.2,115.6,3,2,0,0,4.5
normal_cat_19,2025-09-07,165.1,91.0,3,1,0,0,4.45
normal_cat_19,2025-09-08,251.1,131.7,5,3,0,0,4.55
normal_cat_19,2025-09-09,280.1,95.0,4,1,1,0,4.5
normal_cat_19,2025-09-10,233.7,90.0,5,2,0,1,4.45
normal_cat_19,2025-09-11,149.2,124.5,2,1,0,0,4.55
normal_cat_19,2025-09-12,299.2,120.5,3,3,0,0,4.5
normal_cat_19,2025-09-13,196.3,92.2,3,3,0,1,4.6
normal_cat_19,2025-09-14,100.0,142.3,3,2,0,0,4.7
normal_cat_19,2025-09-15,174.8,109.0,4,2,0,0,4.65
normal_cat_19,2025-09-16,231.8,136.6,4,2,0,0,4.6
normal_cat_19,2025-09-17,169.9,143.8,4,2,0,1,4.7
normal_cat_19,2025-09-18,196.7,116.4,4,1,0,0,4.65
normal_cat_19,2025-09-19,233.9,100.5,3,1,0,0,4.6
normal_cat_19,2025-09-20,216.4,83.9,2,3,0,0,4.55
normal_cat_19,2025-09-21,216.3,145.6,3,3,0,0,4.5
normal_cat_19,2025-09-22,272.7,80.3,5,1,0,0,4.6
normal_cat_19,2025-09-23,263.8,79.6,5,3,0,0,4.55
normal_cat_19,2025-09-24,277.3,119.8,3,1,0,0,4.5
normal_cat_19,2025-09-25,198.2,99.3,3,2,1,0,4.45
normal_cat_19,2025-09-26,215.5,72.0,4,1,0,0,4.55
normal_cat_19,2025-09-27,127.6,60.4,3,3,0,0,4.65
normal_cat_19,2025-09-28,223.4,111.6,4,1,0,0,4.75
normal_cat_19,2025-09-29,133.4,77.0,4,1,0,0,4.7
normal_cat_19,2025-09-30,269.5,62.8,4,2,0,1,4.65
normal_cat_20,2025-09-01,239.7,122.8,3,2,0,0,4.6
normal_cat_20,2025-09-02,150.5,71.6,2,2,0,0,4.55
normal_cat_20,2025-09-03,270.1,131.3,4,2,0,0,4.65
normal_cat_20,2025-09-04,217.0,87.7,3,3,1,0,4.6
normal_cat_20,2025-09-05,252.5,124.8,5,2,0,0,4.55
normal_cat_20,2025-09-06,130.3,131.1,4,3,0,0,4.5
normal_cat_20,2025-09-07,153.2,117.4,2,1,0,0,4.45
normal_cat_20,2025-09-08,256.2,77.9,3,1,0,0,4.55
normal_cat_20,2025-09-09,228.0,113.7,2,1,0,0,4.65
normal_cat_20,2025-09-10,116.9,82.8,4,1,0,0,4.6
normal_cat_20,2025-09-11,192.3,73.2,2,2,0,0,4.7
normal_cat_20,2025-09-12,280.2,95.7,4,1,0,0,4.65
normal_cat_20,2025-09-13,188.0,127.2,2,1,0,0,4.75
normal_cat_20,2025-09-14,141.6,90.2,2,2,1,0,4.85
normal_cat_20,2025-09-15,202.9,68.2,5,3,0,1,4.8
normal_cat_20,2025-09-16,190.8,62.7,3,2,0,0,4.9
normal_cat_20,2025-09-17,269.8,143.5,5,1,0,0,5.0
normal_cat_20,2025-09-18,237.5,60.9,5,1,0,0,5.1
normal_cat_20,2025-09-19,139.4,81.0,3,2,0,0,5.2
normal_cat_20,2025-09-20,277.5,121.2,5,2,0,0,5.3
normal_cat_20,2025-09-21,261.8,104.6,5,3,0,0,5.25
normal_cat_20,2025-09-22,161.2,93.4,2,1,1,0,5.35
normal_cat_20,2025-09-23,134.8,60.6,5,2,0,0,5.3
normal_cat_20,2025-09-24,225.0,87.1,2,2,1,0,5.25
normal_cat_20,2025-09-25,225.4,140.8,4,3,0,0,5.2
normal_cat_20,2025-09-26,152.6,128.4,2,2,1,0,5.3
normal_cat_20,2025-09-27,121.2,66.3,2,1,0,0,5.25
normal_cat_20,2025-09-28,158.8,141.0,3,3,1,0,5.35
normal_cat_20,2025-09-29,286.7,99.4,3,1,0,0,5.3
normal_cat_20,2025-09-30,242.2,98.4,5,2,0,1,5.25
