CatID,Date,Water(ml),Food(g),Urination,Defecation,Vomiting,Diarrhea,Weight(kg)
ckd_cat_13,2025-09-27,418.1,44.9,6,1,0,0,2.45
ckd_cat_13,2025-09-28,401.3,50.7,5,1,0,1,2.35
ckd_cat_13,2025-09-29,436.9,47.0,6,2,1,0,2.3
ckd_cat_13,2025-09-30,351.6,58.4,5,2,0,0,2.2
ckd_cat_14,2025-09-01,473.7,32.1,4,1,1,0,4.4
ckd_cat_14,2025-09-02,374.2,37.8,5,2,1,1,4.35
ckd_cat_14,2025-09-03,409.4,64.3,8,1,0,0,4.3
ckd_cat_14,2025-09-04,314.4,36.6,6,2,0,0,4.2
ckd_cat_14,2025-09-05,212.8,52.1,5,3,1,0,4.1
ckd_cat_14,2025-09-06,224.4,30.8,5,1,0,0,4.0
ckd_cat_14,2025-09-07,229.0,50.3,8,1,0,0,3.9
ckd_cat_14,2025-09-08,480.4,76.0,4,2,0,0,3.8
ckd_cat_14,2025-09-09,350.2,38.5,4,1,0,0,3.7
ckd_cat_14,2025-09-10,230.3,79.6,4,3,0,0,3.65
ckd_cat_14,2025-09-11,399.4,41.8,5,2,1,0,3.55
ckd_cat_14,2025-09-12,221.3,62.9,8,3,0,1,3.45
ckd_cat_14,2025-09-13,201.9,76.1,5,3,0,1,3.4
ckd_cat_14,2025-09-14,279.5,43.2,6,2,1,1,3.3
ckd_cat_14,2025-09-15,481.2,50.1,5,2,1,0,3.25
ckd_cat_14,2025-09-16,242.9,61.3,5,3,0,1,3.2
ckd_cat_14,2025-09-17,212.9,51.4,6,2,0,1,3.15
ckd_cat_14,2025-09-18,261.4,62.1,4,1,1,1,3.05
ckd_cat_14,2025-09-19,393.8,30.2,6,3,0,0,3.0
ckd_cat_14,2025-09-20,459.2,49.7,8,1,0,0,2.95
ckd_cat_14,2025-09-21,344.7,36.1,5,1,0,0,2.9
ckd_cat_14,2025-09-22,213.2,74.3,7,1,1,0,2.8
ckd_cat_14,2025-09-23,352.3,45.8,7,2,1,1,2.7
ckd_cat_14,2025-09-24,445.0,78.4,8,2,0,0,2.65
ckd_cat_14,2025-09-25,282.1,65.7,4,2,0,0,2.55
ckd_cat_14,2025-09-26,262.1,52.8,8,1,1,0,2.5
ckd_cat_14,2025-09-27,435.1,76.4,5,1,1,0,2.45
ckd_cat_14,2025-09-28,335.3,53.1,6,2,0,0,2.35
ckd_cat_14,2025-09-29,431.3,76.2,5,1,0,1,2.3
ckd_cat_14,2025-09-30,413.4,70.8,6,3,0,0,2.25
ckd_cat_15,2025-09-01,441.2,43.2,8,1,1,1,4.4
ckd_cat_15,2025-09-02,464.2,43.6,7,3,1,1,4.35
ckd_cat_15,2025-09-03,360.1,72.7,6,3,0,0,4.3
ckd_cat_15,2025-09-04,357.8,62.3,8,1,0,0,4.25
ckd_cat_15,2025-09-05,409.3,62.7,7,2,1,0,4.2
ckd_cat_15,2025-09-06,392.0,69.0,4,1,0,0,4.15
ckd_cat_15,2025-09-07,397.0,45.8,7,1,0,0,4.05
ckd_cat_15,2025-09-08,390.1,65.8,8,1,1,0,3.95
ckd_cat_15,2025-09-09,278.1,47.3,5,1,0,1,3.85
ckd_cat_15,2025-09-10,368.7,44.3,8,1,0,0,3.8
ckd_cat_15,2025-09-11,314.2,67.0,8,1,1,1,3.7
ckd_cat_15,2025-09-12,459.1,51.2,6,3,1,0,3.6
ckd_cat_15,2025-09-13,357.8,48.2,7,1,0,0,3.55
ckd_cat_15,2025-09-14,398.4,40.4,7,2,1,0,3.45
ckd_cat_15,2025-09-15,435.2,46.1,4,2,1,0,3.4
ckd_cat_15,2025-09-16,487.9,39.5,4,2,0,0,3.35
ckd_cat_15,2025-09-17,385.9,49.3,8,1,1,0,3.3
ckd_cat_15,2025-09-18,310.9,50.8,6,2,0,0,3.2
ckd_cat_15,2025-09-19,236.3,54.9,5,2,0,0,3.15
ckd_cat_15,2025-09-20,257.0,32.1,6,2,0,1,3.1
ckd_cat_15,2025-09-21,459.5,47.7,6,3,0,0,3.05
ckd_cat_15,2025-09-22,323.5,33.5,5,3,0,0,2.95
ckd_cat_15,2025-09-23,209.2,33.1,6,1,0,1,2.85
ckd_cat_15,2025-09-24,326.2,63.8,5,3,0,0,2.8
ckd_cat_15,2025-09-25,313.1,52.8,4,1,1,0,2.75
ckd_cat_15,2025-09-26,373.4,39.4,5,2,0,1,2.65
ckd_cat_15,2025-09-27,313.2,76.7,6,3,0,0,2.55
ckd_cat_15,2025-09-28,484.0,62.2,7,2,0,0,2.5
ckd_cat_15,2025-09-29,301.6,53.8,6,2,0,0,2.4
ckd_cat_15,2025-09-30,399.9,62.0,5,3,0,0,2.35
ckd_cat_16,2025-09-01,451.7,41.8,4,2,0,0,4.45
ckd_cat_16,2025-09-02,385.6,51.2,7,1,1,0,4.35
ckd_cat_16,2025-09-03,266.7,63.4,7,3,0,0,4.25
ckd_cat_16,2025-09-04,342.5,69.9,7,3,0,0,4.15
ckd_cat_16,2025-09-05,454.1,34.0,6,2,0,0,4.1
ckd_cat_16,2025-09-06,335.6,74.4,5,3,0,1,4.0
ckd_cat_16,2025-09-07,357.5,50.4,5,3,1,0,3.95
ckd_cat_16,2025-09-08,357.8,33.8,8,1,0,0,3.85
ckd_cat_16,2025-09-09,393.0,49.6,4,2,0,0,3.8
ckd_cat_16,2025-09-10,242.9,70.4,6,2,0,0,3.7
ckd_cat_16,2025-09-11,372.0,77.6,8,2,1,0,3.65
ckd_cat_16,2025-09-12,358.5,60.7,8,3,0,0,3.6
ckd_cat_16,2025-09-13,385.5,32.2,5,2,0,0,3.5
ckd_cat_16,2025-09-14,404.6,71.4,6,2,0,0,3.4
ckd_cat_16,2025-09-15,321.3,41.4,6,3,1,0,3.3
ckd_cat_16,2025-09-16,218.7,77.6,4,1,1,0,3.2
ckd_cat_16,2025-09-17,442.6,52.0,4,3,0,0,3.15
ckd_cat_16,2025-09-18,228.2,58.1,5,2,1,0,3.05
ckd_cat_16,2025-09-19,269.1,71.6,7,2,0,0,3.0
ckd_cat_16,2025-09-20,289.7,45.3,6,2,1,0,2.95
ckd_cat_16,2025-09-21,473.6,59.5,7,1,0,0,2.9
ckd_cat_16,2025-09-22,470.2,61.6,4,2,0,0,2.8
ckd_cat_16,2025-09-23,444.6,65.3,7,1,0,0,2.7
ckd_cat_16,2025-09-24,412.2,42.7,8,3,0,0,2.6
ckd_cat_16,2025-09-25,406.1,45.8,7,2,1,0,2.5
ckd_cat_16,2025-09-26,477.4,48.3,8,1,1,0,2.45
ckd_cat_16,2025-09-27,436.4,54.5,6,3,0,1,2.4
ckd_cat_16,2025-09-28,340.2,52.9,4,1,0,0,2.35
ckd_cat_16,2025-09-29,469.8,56.7,4,3,1,1,2.25
ckd_cat_16,2025-09-30,232.5,47.5,8,3,0,0,2.2
ckd_cat_17,2025-09-01,245.1,38.9,6,1,0,0,4.45
ckd_cat_17,2025-09-02,247.0,64.7,7,2,0,0,4.4
ckd_cat_17,2025-09-03,480.0,59.7,8,1,0,1,4.35
ckd_cat_17,2025-09-04,312.5,74.2,6,2,0,1,4.25
ckd_cat_17,2025-09-05,243.0,54.6,4,1,0,0,4.2
ckd_cat_17,2025-09-06,301.5,41.0,4,2,0,0,4.15
ckd_cat_17,2025-09-07,411.2,79.9,4,2,0,0,4.05
ckd_cat_17,2025-09-08,216.6,63.0,6,3,0,0,4.0
ckd_cat_17,2025-09-09,267.4,31.6,7,2,1,0,3.95
ckd_cat_17,2025-09-10,457.0,44.9,4,1,1,0,3.9
ckd_cat_17,2025-09-11,435.0,66.5,5,2,0,0,3.8
ckd_cat_17,2025-09-12,415.8,51.0,5,2,0,1,3.7
ckd_cat_17,2025-09-13,359.5,39.8,4,2,0,0,3.6
ckd_cat_17,2025-09-14,407.8,46.5,5,1,1,1,3.55
ckd_cat_17,2025-09-15,387.0,62.2,4,1,1,0,3.5
ckd_cat_17,2025-09-16,494.5,58.9,5,3,0,0,3.45
ckd_cat_17,2025-09-17,267.5,58.7,8,2,1,0,3.35
ckd_cat_17,2025-09-18,376.6,65.6,7,2,0,1,3.25
ckd_cat_17,2025-09-19,308.9,73.5,8,3,0,0,3.15
ckd_cat_17,2025-09-20,305.0,36.6,8,1,1,0,3.05
ckd_cat_17,2025-09-21,242.5,65.8,8,1,1,0,3.0
ckd_cat_17,2025-09-22,376.2,46.3,7,2,0,0,2.95
ckd_cat_17,2025-09-23,294.9,76.9,4,2,0,0,2.85
ckd_cat_17,2025-09-24,495.0,46.0,4,2,1,0,2.8
ckd_cat_17,2025-09-25,424.1,46.9,5,1,0,0,2.7
ckd_cat_17,2025-09-26,258.5,67.3,8,3,0,0,2.65
ckd_cat_17,2025-09-27,479.3,62.0,7,2,0,0,2.55
ckd_cat_17,2025-09-28,256.8,60.5,8,2,1,0,2.5
ckd_cat_17,2025-09-29,219.2,77.5,6,2,0,1,2.4
ckd_cat_17,2025-09-30,255.9,70.9,8,3,0,1,2.35
ckd_cat_18,2025-09-01,357.2,69.2,6,1,1,0,4.4
ckd_cat_18,2025-09-02,370.2,33.4,6,3,0,0,4.35
ckd_cat_18,2025-09-03,400.4,65.5,6,2,0,0,4.25
ckd_cat_18,2025-09-04,463.9,56.2,8,1,1,1,4.15
ckd_cat_18,2025-09-05,248.1,42.9,4,1,0,0,4.1
ckd_cat_18,2025-09-06,451.8,49.7,6,3,0,0,4.0
ckd_cat_18,2025-09-07,257.9,33.0,7,1,1,0,3.9
ckd_cat_18,2025-09-08,361.4,60.0,7,1,0,0,3.8
ckd_cat_18,2025-09-09,474.6,73.4,5,2,0,0,3.7
ckd_cat_18,2025-09-10,258.5,74.6,8,2,1,0,3.65
ckd_cat_18,2025-09-11,227.5,49.7,8,1,0,1,3.6
ckd_cat_18,2025-09-12,377.9,44.1,7,3,0,0,3.5
ckd_cat_18,2025-09-13,429.4,31.8,7,3,0,0,3.45
ckd_cat_18,2025-09-14,308.9,30.8,5,3,1,0,3.35
ckd_cat_18,2025-09-15,428.7,67.6,8,1,0,0,3.3
ckd_cat_18,2025-09-16,241.7,44.0,6,1,0,0,3.2
ckd_cat_18,2025-09-17,497.0,34.1,5,2,1,1,3.1
ckd_cat_18,2025-09-18,243.6,75.1,6,2,0,0,3.05
ckd_cat_18,2025-09-19,291.8,74.3,7,2,1,0,2.95
ckd_cat_18,2025-09-20,397.5,73.8,6,1,0,0,2.9
ckd_cat_18,2025-09-21,278.7,43.3,7,1,0,0,2.8
ckd_cat_18,2025-09-22,411.6,44.3,4,2,1,1,2.75
ckd_cat_18,2025-09-23,234.0,54.5,5,3,0,1,2.65
ckd_cat_18,2025-09-24,272.9,51.8,5,1,1,0,2.6
ckd_cat_18,2025-09-25,419.4,67.1,7,1,0,0,2.55
ckd_cat_18,2025-09-26,459.9,77.2,4,2,0,0,2.5
ckd_cat_18,2025-09-27,496.9,36.6,4,3,1,1,2.45
ckd_cat_18,2025-09-28,374.4,42.4,8,2,0,1,2.4
ckd_cat_18,2025-09-29,271.6,60.0,8,2,0,1,2.35
ckd_cat_18,2025-09-30,211.4,44.3,7,1,1,1,2.3
ckd_cat_19,2025-09-01,211.9,62.3,4,1,1,0,4.4
ckd_cat_19,2025-09-02,245.4,56.7,7,1,0,0,4.3
ckd_cat_19,2025-09-03,367.9,74.5,5,3,1,1,4.25
ckd_cat_19,2025-09-04,366.9,74.5,4,1,0,0,4.15
ckd_cat_19,2025-09-05,227.1,48.6,8,3,0,1,4.05
ckd_cat_19,2025-09-06,321.3,72.7,6,3,0,0,4.0
ckd_cat_19,2025-09-07,488.9,50.4,4,1,1,0,3.9
ckd_cat_19,2025-09-08,282.8,52.3,7,1,0,0,3.8
ckd_cat_19,2025-09-09,397.4,57.7,6,2,0,0,3.7
ckd_cat_19,2025-09-10,425.3,66.1,7,3,0,0,3.65
ckd_cat_19,2025-09-11,467.6,49.5,5,2,0,0,3.6
ckd_cat_19,2025-09-12,242.5,38.3,6,2,0,1,3.5
ckd_cat_19,2025-09-13,400.3,63.3,8,2,0,0,3.4
ckd_cat_19,2025-09-14,306.6,56.1,7,1,0,0,3.35
ckd_cat_19,2025-09-15,332.7,37.5,4,3,0,0,3.3
ckd_cat_19,2025-09-16,320.7,78.0,8,2,1,1,3.2
ckd_cat_19,2025-09-17,283.8,55.0,7,2,0,0,3.1
ckd_cat_19,2025-09-18,458.7,32.9,4,2,1,0,3.05
ckd_cat_19,2025-09-19,482.9,77.3,7,2,0,0,2.95
ckd_cat_19,2025-09-20,417.7,53.3,4,2,0,0,2.85
ckd_cat_19,2025-09-21,371.6,62.8,6,2,1,0,2.8
ckd_cat_19,2025-09-22,494.0,54.0,6,3,0,1,2.75
ckd_cat_19,2025-09-23,472.1,39.5,6,1,0,0,2.65
ckd_cat_19,2025-09-24,449.5,49.3,5,1,1,0,2.6
ckd_cat_19,2025-09-25,469.2,65.1,6,3,1,0,2.55
ckd_cat_19,2025-09-26,475.4,77.0,4,2,1,0,2.5
ckd_cat_19,2025-09-27,208.9,63.6,4,3,0,0,2.4
ckd_cat_19,2025-09-28,216.3,50.0,5,1,0,0,2.3
ckd_cat_19,2025-09-29,365.6,77.1,7,2,0,0,2.25
ckd_cat_19,2025-09-30,282.6,51.6,8,2,0,0,2.15
ckd_cat_20,2025-09-01,314.9,66.5,8,3,1,0,4.4
ckd_cat_20,2025-09-02,393.7,75.4,8,3,0,1,4.3
ckd_cat_20,2025-09-03,327.5,66.8,5,3,0,0,4.2
ckd_cat_20,2025-09-04,215.0,45.2,4,2,0,0,4.1
ckd_cat_20,2025-09-05,232.3,35.8,5,2,0,0,4.0
ckd_cat_20,2025-09-06,362.3,45.2,8,2,1,1,3.9
ckd_cat_20,2025-09-07,330.8,56.9,5,2,0,0,3.85
ckd_cat_20,2025-09-08,305.3,45.4,4,2,0,0,3.8
ckd_cat_20,2025-09-09,396.2,42.7,8,1,0,0,3.75
ckd_cat_20,2025-09-10,490.9,58.6,7,2,0,1,3.65
ckd_cat_20,2025-09-11,450.5,48.9,5,2,1,0,3.6
ckd_cat_20,2025-09-12,420.4,33.3,5,1,0,0,3.55
ckd_cat_20,2025-09-13,267.3,75.6,7,1,0,0,3.5
ckd_cat_20,2025-09-14,386.0,37.5,8,2,1,0,3.45
ckd_cat_20,2025-09-15,365.4,45.4,7,3,1,1,3.35
ckd_cat_20,2025-09-16,209.1,74.3,8,2,1,0,3.25
ckd_cat_20,2025-09-17,265.3,73.9,7,3,1,0,3.2
ckd_cat_20,2025-09-18,476.2,62.9,6,3,0,0,3.1
ckd_cat_20,2025-09-19,464.9,33.9,6,2,0,0,3.05
ckd_cat_20,2025-09-20,323.4,66.8,7,1,0,0,2.95
ckd_cat_20,2025-09-21,205.6,61.5,6,1,1,0,2.85
ckd_cat_20,2025-09-22,460.4,48.1,5,2,0,0,2.75
ckd_cat_20,2025-09-23,368.9,79.1,6,1,1,0,2.65
ckd_cat_20,2025-09-24,295.7,41.4,6,2,1,0,2.6
ckd_cat_20,2025-09-25,401.6,51.3,6,3,0,0,2.55
ckd_cat_20,2025-09-26,350.7,30.0,5,1,0,0,2.45
ckd_cat_20,2025-09-27,247.6,59.7,7,3,0,0,2.35
ckd_cat_20,2025-09-28,286.4,76.7,5,1,0,0,2.3
ckd_cat_20,2025-09-29,300.7,61.0,7,3,0,0,2.2
ckd_cat_20,2025-09-30,387.0,71.2,7,3,0,0,2.15
